generator,seed,w_conf,level,delta_auc
linear,3,0.4,a070,0.1034335170890549
linear,3,0.4,a100,0.12891278418893604
linear,3,0.4,a150,0.16147621879939345
linear,3,0.4,a200,0.18018708211965462
linear,3,0.4,a300,0.19679352726015675
linear,3,0.6,L0_null,-0.00015882949416168302
linear,3,0.6,L1_redundant,0.0
linear,3,0.6,a025,0.01678965322143744
linear,3,0.6,a045,0.04646725686205966
linear,3,0.6,a070,0.07974391182786988
linear,3,0.6,a100,0.11445415930673308
linear,3,0.6,a150,0.14062951006979008
linear,3,0.6,a200,0.16047769408589008
linear,3,0.6,a300,0.17590554072313203
linear,3,0.8,L0_null,-0.0026235037507582604
linear,3,0.8,L1_redundant,0.0
linear,3,0.8,a025,0.01238290767348893
linear,3,0.8,a045,0.03270489530509568
linear,3,0.8,a070,0.05883232498963964
linear,3,0.8,a100,0.0886922446291184
linear,3,0.8,a150,0.11769618157393713
linear,3,0.8,a200,0.12888651929233086
linear,3,0.8,a300,0.13848100796998586
linear,3,1.0,L0_null,-0.0019112919457581201
linear,3,1.0,L1_redundant,0.0
linear,3,1.0,a025,0.008115846977352237
linear,3,1.0,a045,0.02741531611560888
linear,3,1.0,a070,0.05805812888049855
linear,3,1.0,a100,0.08464102163839027
linear,3,1.0,a150,0.10505305061136494
linear,3,1.0,a200,0.11946154899125283
linear,3,1.0,a300,0.12959362990864298
linear,3,1.2,L0_null,-0.0017331937639548656
linear,3,1.2,L1_redundant,0.0
linear,3,1.2,a025,0.005273833825875096
linear,3,1.2,a045,0.026001968136397213
linear,3,1.2,a070,0.038464843455984554
linear,3,1.2,a100,0.06252139520130617
linear,3,1.2,a150,0.08626304004597818
linear,3,1.2,a200,0.09793363448130299
linear,3,1.2,a300,0.10854032337803576
linear,3,1.4,L0_null,0.0005027798137255957
linear,3,1.4,L1_redundant,0.0
linear,3,1.4,a025,0.008506413732418672
linear,3,1.4,a045,0.022905406881702284
linear,3,1.4,a070,0.0424904807021933
linear,3,1.4,a100,0.060032282188336006
linear,3,1.4,a150,0.07947906052426146
linear,3,1.4,a200,0.08989156839493817
linear,3,1.4,a300,0.09952036047202206
linear,3,1.6,L0_null,0.000866943335658954
linear,3,1.6,L1_redundant,0.0
linear,3,1.6,a025,0.003108768102952908
linear,3,1.6,a045,0.013464338665483466
linear,3,1.6,a070,0.034599793161443015
linear,3,1.6,a100,0.051444490804375076
linear,3,1.6,a150,0.06897637652045097
linear,3,1.6,a200,0.07175822500331275
linear,3,1.6,a300,0.08297088583721812
linear,3,1.8,L0_null,0.00016039968742753707
linear,3,1.8,L1_redundant,0.0
linear,3,1.8,a025,0.0060609511287610385
linear,3,1.8,a045,0.013678995704824892
linear,3,1.8,a070,0.027678665374272438
linear,3,1.8,a100,0.04547851591035712
linear,3,1.8,a150,0.06335925604643489
linear,3,1.8,a200,0.07254354901677751
linear,3,1.8,a300,0.07679871820709527
linear,3,2.0,L0_null,0.0005066642408347866
linear,3,2.0,L1_redundant,0.0
linear,3,2.0,a025,0.006349112741576679
linear,3,2.0,a045,0.013319949433955092
linear,3,2.0,a070,0.02287931591544301
linear,3,2.0,a100,0.040002885903303365
linear,3,2.0,a150,0.05532653054822756
linear,3,2.0,a200,0.06229899840334263
linear,3,2.0,a300,0.07029382887220781
linear,4,0.0,L0_null,-0.0026603583465243386
linear,4,0.0,L1_redundant,0.0
linear,4,0.0,a025,0.06356319312176129
linear,4,0.0,a045,0.10215151489137542
linear,4,0.0,a070,0.1611972122659403
linear,4,0.0,a100,0.17924865747267327
linear,4,0.0,a150,0.2240251148378274
linear,4,0.0,a200,0.23909272362194922
linear,4,0.0,a300,0.25378995000895166
linear,4,0.2,L0_null,-0.0031015623789928393
linear,4,0.2,L1_redundant,0.0
linear,4,0.2,a025,0.03541158160918323
linear,4,0.2,a045,0.09909749949598035
linear,4,0.2,a070,0.12649564125337365
linear,4,0.2,a100,0.1696180620486255
linear,4,0.2,a150,0.207939042651079
linear,4,0.2,a200,0.2248276353615386
linear,4,0.2,a300,0.24246750379887871
linear,4,0.4,L0_null,-0.00041925447915325265
linear,4,0.4,L1_redundant,0.0
linear,4,0.4,a025,0.033254773798059634
linear,4,0.4,a045,0.0646168208918304
linear,4,0.4,a070,0.1006949223665562
linear,4,0.4,a100,0.13098028722034638
linear,4,0.4,a150,0.16710257300371012
linear,4,0.4,a200,0.18150529237414814
linear,4,0.4,a300,0.19538164755095422
linear,4,0.6,L0_null,-0.004342689349441264
linear,4,0.6,L1_redundant,0.0
linear,4,0.6,a025,0.015808182983553465
linear,4,0.6,a045,0.04659321818643636
linear,4,0.6,a070,0.08533710133826511
linear,4,0.6,a100,0.11094575997745726
linear,4,0.6,a150,0.13485244157988308
linear,4,0.6,a200,0.14991437404749808
linear,4,0.6,a300,0.16680900451644642
linear,4,0.8,L0_null,-0.0006237025449014055
linear,4,0.8,L1_redundant,0.0
linear,4,0.8,a025,0.015232418759483779
linear,4,0.8,a045,0.048110669921346605
linear,4,0.8,a070,0.07178528935456086
linear,4,0.8,a100,0.09734380188158909
linear,4,0.8,a150,0.1238436280120041
linear,4,0.8,a200,0.14605994557445257
linear,4,0.8,a300,0.15610488583028082
linear,4,1.0,L0_null,-0.00033008074090234985
linear,4,1.0,L1_redundant,0.0
linear,4,1.0,a025,0.010319339978658637
linear,4,1.0,a045,0.032241180663024394
linear,4,1.0,a070,0.05405078388545326
linear,4,1.0,a100,0.08103444651540848
linear,4,1.0,a150,0.10645141431714578
linear,4,1.0,a200,0.12177752107611839
linear,4,1.0,a300,0.13168394731520994
linear,4,1.2,L0_null,-0.00048514082945227965
linear,4,1.2,L1_redundant,0.0
linear,4,1.2,a025,0.004482401563239868
linear,4,1.2,a045,0.02770634906363434
linear,4,1.2,a070,0.04510998023972068
linear,4,1.2,a100,0.07084105063146984
linear,4,1.2,a150,0.09391764519010026
linear,4,1.2,a200,0.10491304677931435
linear,4,1.2,a300,0.11660762558966165
linear,4,1.4,L0_null,-0.0004734503698232695
linear,4,1.4,L1_redundant,0.0
linear,4,1.4,a025,0.0047080240862623635
linear,4,1.4,a045,0.023042227342745525
linear,4,1.4,a070,0.04078993265521769
linear,4,1.4,a100,0.05337182212829883
linear,4,1.4,a150,0.07835342643632803
linear,4,1.4,a200,0.08635548879072197
linear,4,1.4,a300,0.0966642054206821
linear,4,1.6,L0_null,-0.0014587902104035155
linear,4,1.6,L1_redundant,0.0
linear,4,1.6,a025,0.007009235704708239
linear,4,1.6,a045,0.017632175841802655
linear,4,1.6,a070,0.034701687991077756
linear,4,1.6,a100,0.04968445719871195
linear,4,1.6,a150,0.06915926264740169
linear,4,1.6,a200,0.07801325831150763
linear,4,1.6,a300,0.08637050589606388
linear,4,1.8,L0_null,0.0008407835509169903
linear,4,1.8,L1_redundant,0.0
linear,4,1.8,a025,0.0066283868876170216
linear,4,1.8,a045,0.010019825683612038
linear,4,1.8,a070,0.02391800396513677
linear,4,1.8,a100,0.041442536689983545
linear,4,1.8,a150,0.06014301923964127
linear,4,1.8,a200,0.06358657838626414
linear,4,1.8,a300,0.0716270776443595
linear,4,2.0,L0_null,-0.0005839030980148152
linear,4,2.0,L1_redundant,0.0
linear,4,2.0,a025,0.005752018947181914
linear,4,2.0,a045,0.013748524504046955
linear,4,2.0,a070,0.023207156328336587
linear,4,2.0,a100,0.040017183006624824
linear,4,2.0,a150,0.04760218896345869
linear,4,2.0,a200,0.06008766773969043
linear,4,2.0,a300,0.064356243717962
linear,5,0.0,L0_null,-0.004546590345174351
linear,5,0.0,L1_redundant,0.0
linear,5,0.0,a025,0.06334092141627079
linear,5,0.0,a045,0.10202412028897467
linear,5,0.0,a070,0.14409103496210052
linear,5,0.0,a100,0.19172482499921129
linear,5,0.0,a150,0.21994928870485642
linear,5,0.0,a200,0.24160111387582617
linear,5,0.0,a300,0.25234340064627225
linear,5,0.2,L0_null,-0.002147292045164839
linear,5,0.2,L1_redundant,0.0
linear,5,0.2,a025,0.04209814207225726
linear,5,0.2,a045,0.08170037541037156
linear,5,0.2,a070,0.12672733344090648
linear,5,0.2,a100,0.1766188638482501
linear,5,0.2,a150,0.2034368251776949
linear,5,0.2,a200,0.21700411517100138
linear,5,0.2,a300,0.23254059143319306
linear,5,0.4,L0_null,-0.0008685645522747976
linear,5,0.4,L1_redundant,0.0
linear,5,0.4,a025,0.026718541659973005
linear,5,0.4,a045,0.05348948209179405
linear,5,0.4,a070,0.09000822566588484
linear,5,0.4,a100,0.12506570241212578
linear,5,0.4,a150,0.1528811041117787
linear,5,0.4,a200,0.1643499715854324
linear,5,0.4,a300,0.18270334739670346
linear,5,0.6,L0_null,0.0005698697776453931
linear,5,0.6,L1_redundant,0.0
linear,5,0.6,a025,0.012159089272129053
linear,5,0.6,a045,0.04440705779133314
linear,5,0.6,a070,0.08212163927963334
linear,5,0.6,a100,0.10304288422440144
linear,5,0.6,a150,0.13842750661749492
linear,5,0.6,a200,0.15745919955242704
linear,5,0.6,a300,0.16988847986421107
linear,5,0.8,L0_null,-0.0015557872950089369
linear,5,0.8,L1_redundant,0.0
linear,5,0.8,a025,0.01248695222338092
linear,5,0.8,a045,0.03838619827448575
linear,5,0.8,a070,0.06171542395141627
linear,5,0.8,a100,0.09159166215371484
linear,5,0.8,a150,0.11185245357875839
linear,5,0.8,a200,0.13117870344262383
linear,5,0.8,a300,0.14813857522009022
linear,5,1.0,L0_null,0.0006863431080230686
linear,5,1.0,L1_redundant,0.0
linear,5,1.0,a025,0.007463465726737617
linear,5,1.0,a045,0.03358574967271111
linear,5,1.0,a070,0.04754826717603022
linear,5,1.0,a100,0.08458826369906736
linear,5,1.0,a150,0.10533898479333548
linear,5,1.0,a200,0.11844814431267259
linear,5,1.0,a300,0.12592029013432715
linear,5,1.2,L0_null,-0.00034767799531887356
linear,5,1.2,L1_redundant,0.0
linear,5,1.2,a025,0.01054499699519229
linear,5,1.2,a045,0.022453524323127527
linear,5,1.2,a070,0.047122105895748945
linear,5,1.2,a100,0.07105665940504802
linear,5,1.2,a150,0.08950101412259615
linear,5,1.2,a200,0.1042248189207996
linear,5,1.2,a300,0.11462513541403085
linear,5,1.4,L0_null,-0.0006692712870095541
linear,5,1.4,L1_redundant,0.0
linear,5,1.4,a025,0.0036525839830902074
linear,5,1.4,a045,0.028487490074131316
linear,5,1.4,a070,0.039963743744049984
linear,5,1.4,a100,0.05606647630055406
linear,5,1.4,a150,0.07867969042640388
linear,5,1.4,a200,0.09022084163470734
linear,5,1.4,a300,0.09698215342370287
linear,5,1.6,L0_null,0.0010701211031227675
linear,5,1.6,L1_redundant,0.0
linear,5,1.6,a025,0.004974869973932927
linear,5,1.6,a045,0.01607127892890936
linear,5,1.6,a070,0.028230928972966307
linear,5,1.6,a100,0.04416876042229134
linear,5,1.6,a150,0.05788552499589672
linear,5,1.6,a200,0.06764609554864331
linear,5,1.6,a300,0.0752901010605882
linear,5,1.8,L0_null,-0.0006257835503776787
linear,5,1.8,L1_redundant,0.0
linear,5,1.8,a025,0.003524640219526032
linear,5,1.8,a045,0.011508586543496624
linear,5,1.8,a070,0.028010698306561443
linear,5,1.8,a100,0.0416846936091132
linear,5,1.8,a150,0.05618854988291189
linear,5,1.8,a200,0.0627143030485674
linear,5,1.8,a300,0.0678758518041116
linear,5,2.0,L0_null,0.0014426334242707561
linear,5,2.0,L1_redundant,0.0
linear,5,2.0,a025,0.003530035664695119
linear,5,2.0,a045,0.015933861636488578
linear,5,2.0,a070,0.023865769338862974
linear,5,2.0,a100,0.042426180656223944
linear,5,2.0,a150,0.056586192010828484
linear,5,2.0,a200,0.0644327193676848
linear,5,2.0,a300,0.0693657651066476
linear,6,0.0,L0_null,-0.0014405246361505197
linear,6,0.0,L1_redundant,0.0
linear,6,0.0,a025,0.08348063810231232
linear,6,0.0,a045,0.1198812089195268
linear,6,0.0,a070,0.15456880137038265
linear,6,0.0,a100,0.18873130117756443
linear,6,0.0,a150,0.22558999557427284
linear,6,0.0,a200,0.2429279602238873
linear,6,0.0,a300,0.26279833369932215
linear,6,0.2,L0_null,0.00026124939510763223
linear,6,0.2,L1_redundant,0.0
linear,6,0.2,a025,0.04645021936360516
linear,6,0.2,a045,0.09225026358884614
linear,6,0.2,a070,0.1395197395197395
linear,6,0.2,a100,0.17617849050919898
linear,6,0.2,a150,0.20717448780440895
linear,6,0.2,a200,0.22314095353465435
linear,6,0.2,a300,0.24168914783088014
linear,6,0.4,L0_null,-0.001027425952392691
linear,6,0.4,L1_redundant,0.0
linear,6,0.4,a025,0.025995884875067765
linear,6,0.4,a045,0.05115026366369335
linear,6,0.4,a070,0.08860578581637191
linear,6,0.4,a100,0.12682704154551272
linear,6,0.4,a150,0.15061209403183684
linear,6,0.4,a200,0.1695171504607954
linear,6,0.4,a300,0.18771117736927712
linear,6,0.6,L0_null,-0.0006952563354981622
linear,6,0.6,L1_redundant,0.0
linear,6,0.6,a025,0.021310538054648998
linear,6,0.6,a045,0.03594716907705231
linear,6,0.6,a070,0.06958227101378922
linear,6,0.6,a100,0.11207647920379304
linear,6,0.6,a150,0.1287880551840208
linear,6,0.6,a200,0.14882777440819817
linear,6,0.6,a300,0.15904215224376883
linear,6,0.8,L0_null,-0.0025424594450722537
linear,6,0.8,L1_redundant,0.0
linear,6,0.8,a025,0.017424876435974568
linear,6,0.8,a045,0.030116074412829597
linear,6,0.8,a070,0.05715401669496645
linear,6,0.8,a100,0.08872035415957413
linear,6,0.8,a150,0.11219463336890845
linear,6,0.8,a200,0.12454303061414085
linear,6,0.8,a300,0.1374400083205506
linear,6,1.0,L0_null,-0.0002647410009066764
linear,6,1.0,L1_redundant,0.0
linear,6,1.0,a025,0.012305001197040588
linear,6,1.0,a045,0.034439029369947805
linear,6,1.0,a070,0.054202553327252434
linear,6,1.0,a100,0.08017150100121251
linear,6,1.0,a150,0.106325804998877
linear,6,1.0,a200,0.11769123273367588
linear,6,1.0,a300,0.13121421810921252
linear,6,1.2,L0_null,-0.00016837801713975864
linear,6,1.2,L1_redundant,0.0
linear,6,1.2,a025,0.005176193096941506
linear,6,1.2,a045,0.021484016038996634
linear,6,1.2,a070,0.0365529994496423
linear,6,1.2,a100,0.06884056922714044
linear,6,1.2,a150,0.08379180753203874
linear,6,1.2,a200,0.09707700290903365
linear,6,1.2,a300,0.10407541473386284
linear,6,1.4,L0_null,-0.0006989234619793061
linear,6,1.4,L1_redundant,0.0
linear,6,1.4,a025,0.008546555635864483
linear,6,1.4,a045,0.0212578964789627
linear,6,1.4,a070,0.03512837538845115
linear,6,1.4,a100,0.06384513885296172
linear,6,1.4,a150,0.07760812971296172
linear,6,1.4,a200,0.08766855909255966
linear,6,1.4,a300,0.09708958526188138
linear,6,1.6,L0_null,-0.00032823481559252077
linear,6,1.6,L1_redundant,0.0
linear,6,1.6,a025,0.004242710885351109
linear,6,1.6,a045,0.016917934989957417
linear,6,1.6,a070,0.0319792780095286
linear,6,1.6,a100,0.047936093532733426
linear,6,1.6,a150,0.06417353248137314
linear,6,1.6,a200,0.06925086157697746
linear,6,1.6,a300,0.07783844288682673
linear,6,1.8,L0_null,-0.00014394381321691796
linear,6,1.8,L1_redundant,0.0
linear,6,1.8,a025,0.004441316340309864
linear,6,1.8,a045,0.014973688938050289
linear,6,1.8,a070,0.034059553630361394
linear,6,1.8,a100,0.0445259467238841
linear,6,1.8,a150,0.06105627256927959
linear,6,1.8,a200,0.07358127665672887
linear,6,1.8,a300,0.07918461443747604
linear,6,2.0,L0_null,1.5820169922520222e-05
linear,6,2.0,L1_redundant,0.0
linear,6,2.0,a025,0.007132879720949781
linear,6,2.0,a045,0.0164656454610419
linear,6,2.0,a070,0.0232409641303174
linear,6,2.0,a100,0.03440218855348309
linear,6,2.0,a150,0.05483604946532239
linear,6,2.0,a200,0.05849271471720785
linear,6,2.0,a300,0.06733209284712749
linear,7,0.0,L0_null,-0.011482841895720297
linear,7,0.0,L1_redundant,0.0
linear,7,0.0,a025,0.07783435778676889
linear,7,0.0,a045,0.12181335727595427
linear,7,0.0,a070,0.1724137368277608
linear,7,0.0,a100,0.21378844901603883
linear,7,0.0,a150,0.24574152891060203
linear,7,0.0,a200,0.2602601324602412
linear,7,0.0,a300,0.2765582381786134
linear,7,0.2,L0_null,0.001367746434841055
linear,7,0.2,L1_redundant,0.0
linear,7,0.2,a025,0.021695063687885208
linear,7,0.2,a045,0.07826928973378533
linear,7,0.2,a070,0.12200699003599214
linear,7,0.2,a100,0.1658318653856944
linear,7,0.2,a150,0.18648859409694662
linear,7,0.2,a200,0.20599676650714627
linear,7,0.2,a300,0.22521736146181526
linear,7,0.4,L0_null,0.001381293518981308
linear,7,0.4,L1_redundant,0.0
linear,7,0.4,a025,0.01692968265350492
linear,7,0.4,a045,0.05474533021496131
linear,7,0.4,a070,0.09930736066399803
linear,7,0.4,a100,0.14019206957016106
linear,7,0.4,a150,0.16596897700258262
linear,7,0.4,a200,0.18457186871844888
linear,7,0.4,a300,0.18809447255574396
linear,7,0.6,L0_null,0.001040800493148697
linear,7,0.6,L1_redundant,0.0
linear,7,0.6,a025,0.015716458719018278
linear,7,0.6,a045,0.0449266916318527
linear,7,0.6,a070,0.07420461989186311
linear,7,0.6,a100,0.10984578702895265
linear,7,0.6,a150,0.14438452244274025
linear,7,0.6,a200,0.14820887640698333
linear,7,0.6,a300,0.16877514365460067
linear,7,0.8,L0_null,0.0011841365345949262
linear,7,0.8,L1_redundant,0.0
linear,7,0.8,a025,0.015181355889312242
linear,7,0.8,a045,0.035167695748090866
linear,7,0.8,a070,0.05977103369422543
linear,7,0.8,a100,0.08504790461187473
linear,7,0.8,a150,0.10964675483138042
linear,7,0.8,a200,0.1173444525902223
linear,7,0.8,a300,0.13152330021432646
linear,7,1.0,L0_null,-0.0018970973178428219
linear,7,1.0,L1_redundant,0.0
linear,7,1.0,a025,0.01178673025435073
linear,7,1.0,a045,0.027469127502071866
linear,7,1.0,a070,0.052323629836807606
linear,7,1.0,a100,0.06605850485274434
linear,7,1.0,a150,0.09807284694332874
linear,7,1.0,a200,0.10781344624529854
linear,7,1.0,a300,0.11478602903678192
linear,7,1.2,L0_null,-0.00018942129647758765
linear,7,1.2,L1_redundant,0.0
linear,7,1.2,a025,0.007537972282656735
linear,7,1.2,a045,0.019554436321412294
linear,7,1.2,a070,0.043920795646582356
linear,7,1.2,a100,0.06202959600449842
linear,7,1.2,a150,0.08824699641275258
linear,7,1.2,a200,0.09591852781643972
linear,7,1.2,a300,0.10682571088350701
linear,7,1.4,L0_null,0.0011001591230551666
linear,7,1.4,L1_redundant,0.0
linear,7,1.4,a025,0.004086873610830488
linear,7,1.4,a045,0.015901002727823688
linear,7,1.4,a070,0.03463281723580536
linear,7,1.4,a100,0.0511729010911296
linear,7,1.4,a150,0.07173968225904226
linear,7,1.4,a200,0.08191800111133563
linear,7,1.4,a300,0.08841691503334004
linear,7,1.6,L0_null,-0.0016143269068353838
linear,7,1.6,L1_redundant,0.0
linear,7,1.6,a025,0.005950008246339733
linear,7,1.6,a045,0.01628907482046138
linear,7,1.6,a070,0.0319669613259117
linear,7,1.6,a100,0.05018663883672314
linear,7,1.6,a150,0.0658503246965173
linear,7,1.6,a200,0.07997697751464794
linear,7,1.6,a300,0.0853029670380594
linear,7,1.8,L0_null,-0.0013393300228776717
linear,7,1.8,L1_redundant,0.0
linear,7,1.8,a025,0.00545444898392311
linear,7,1.8,a045,0.015032256654983311
linear,7,1.8,a070,0.026225674861656723
linear,7,1.8,a100,0.04285169429367752
linear,7,1.8,a150,0.05551178374464327
linear,7,1.8,a200,0.0667907203206004
linear,7,1.8,a300,0.07539511671384735
linear,7,2.0,L0_null,-8.883680209281763e-05
linear,7,2.0,L1_redundant,0.0
linear,7,2.0,a025,0.0031519742803848283
linear,7,2.0,a045,0.015851059038612614
linear,7,2.0,a070,0.0203783952856611
linear,7,2.0,a100,0.038610354857244955
linear,7,2.0,a150,0.04640188680459234
linear,7,2.0,a200,0.057995584390260424
linear,7,2.0,a300,0.06255125438059472
linear,8,0.0,L0_null,0.005357300656867681
linear,8,0.0,L1_redundant,0.0
linear,8,0.0,a025,0.07590504650295482
linear,8,0.0,a045,0.11117542465243224
linear,8,0.0,a070,0.1659398993804766
linear,8,0.0,a100,0.20080051532932497
linear,8,0.0,a150,0.2280593747051285
linear,8,0.0,a200,0.25404276654263547
linear,8,0.0,a300,0.26572903972109696
linear,8,0.2,L0_null,0.0002299243053618394
linear,8,0.2,L1_redundant,0.0
linear,8,0.2,a025,0.027792640288124337
linear,8,0.2,a045,0.08270135906859577
linear,8,0.2,a070,0.12165167966691726
linear,8,0.2,a100,0.1629780964706492
linear,8,0.2,a150,0.19867340027306368
linear,8,0.2,a200,0.21571358596044088
linear,8,0.2,a300,0.2278516838335013
linear,8,0.4,L0_null,-0.0018014923967326624
linear,8,0.4,L1_redundant,0.0
linear,8,0.4,a025,0.026496454881401843
linear,8,0.4,a045,0.05812258515098312
linear,8,0.4,a070,0.09514680478400628
linear,8,0.4,a100,0.1435178087599901
linear,8,0.4,a150,0.17550704314263044
linear,8,0.4,a200,0.18409867012962022
linear,8,0.4,a300,0.20210445073708005
linear,8,0.6,L0_null,-0.0009534456046655926
linear,8,0.6,L1_redundant,0.0
linear,8,0.6,a025,0.017043808492146373
linear,8,0.6,a045,0.03465424292426078
linear,8,0.6,a070,0.0760018767870414
linear,8,0.6,a100,0.1087661699688881
linear,8,0.6,a150,0.13552109181141436
linear,8,0.6,a200,0.15303101107178396
linear,8,0.6,a300,0.1704525072111448
linear,8,0.8,L0_null,0.00019256021014502078
linear,8,0.8,L1_redundant,0.0
linear,8,0.8,a025,0.007536032375171975
linear,8,0.8,a045,0.027034977428360363
linear,8,0.8,a070,0.06337047519525074
linear,8,0.8,a100,0.0836402875047969
linear,8,0.8,a150,0.11958352371152847
linear,8,0.8,a200,0.12963649468254457
linear,8,0.8,a300,0.13897961129397596
linear,8,1.0,L0_null,-0.0008398936617134423
linear,8,1.0,L1_redundant,0.0
linear,8,1.0,a025,0.010625823563285564
linear,8,1.0,a045,0.02371189835051668
linear,8,1.0,a070,0.04772574855882816
linear,8,1.0,a100,0.07021030706742815
linear,8,1.0,a150,0.09262685436224694
linear,8,1.0,a200,0.10275578620450809
linear,8,1.0,a300,0.11491173399648746
linear,8,1.2,L0_null,-0.0014654646209305566
linear,8,1.2,L1_redundant,0.0
linear,8,1.2,a025,0.004578170789777292
linear,8,1.2,a045,0.026667391047294542
linear,8,1.2,a070,0.05231251058607711
linear,8,1.2,a100,0.07225735113179155
linear,8,1.2,a150,0.09711451498988521
linear,8,1.2,a200,0.11288168201181803
linear,8,1.2,a300,0.12500768589151545
linear,8,1.4,L0_null,-0.0009566777548709604
linear,8,1.4,L1_redundant,0.0
linear,8,1.4,a025,0.007851938947138426
linear,8,1.4,a045,0.019018305897245735
linear,8,1.4,a070,0.03310805149831031
linear,8,1.4,a100,0.054031926666760155
linear,8,1.4,a150,0.07378928173429522
linear,8,1.4,a200,0.08181644322307036
linear,8,1.4,a300,0.08682061368686889
linear,8,1.6,L0_null,-0.0008126634827018142
linear,8,1.6,L1_redundant,0.0
linear,8,1.6,a025,0.009515341264556443
linear,8,1.6,a045,0.020155023250593485
linear,8,1.6,a070,0.03461611732452319
linear,8,1.6,a100,0.05120081929464548
linear,8,1.6,a150,0.07190489528299082
linear,8,1.6,a200,0.0878507658678569
linear,8,1.6,a300,0.09494900421827523
linear,8,1.8,L0_null,-0.0007589179863308759
linear,8,1.8,L1_redundant,0.0
linear,8,1.8,a025,0.0032151242949336467
linear,8,1.8,a045,0.017107027035832778
linear,8,1.8,a070,0.028487615051546844
linear,8,1.8,a100,0.037129582032568886
linear,8,1.8,a150,0.0586449005814893
linear,8,1.8,a200,0.06785335153989835
linear,8,1.8,a300,0.07100254936880501
linear,8,2.0,L0_null,-0.0008310218163508631
linear,8,2.0,L1_redundant,0.0
linear,8,2.0,a025,0.00702181175148775
linear,8,2.0,a045,0.018783111674281816
linear,8,2.0,a070,0.02890370406143472
linear,8,2.0,a100,0.04319812252566757
linear,8,2.0,a150,0.06425046227145614
linear,8,2.0,a200,0.0692580570276824
linear,8,2.0,a300,0.07713605952438907
linear,9,0.0,L0_null,-0.00033606089736071265
linear,9,0.0,L1_redundant,0.0
linear,9,0.0,a025,0.062262321271488896
linear,9,0.0,a045,0.10632822890448745
linear,9,0.0,a070,0.15605010718841594
linear,9,0.0,a100,0.1948190549630141
linear,9,0.0,a150,0.23159942533462508
linear,9,0.0,a200,0.2538389902343855
linear,9,0.0,a300,0.26055053200958334
linear,9,0.2,L0_null,-0.0019826146922182764
linear,9,0.2,L1_redundant,0.0
linear,9,0.2,a025,0.024241031100787236
linear,9,0.2,a045,0.07009094923538528
linear,9,0.2,a070,0.11765857892953935
linear,9,0.2,a100,0.15131765993999235
linear,9,0.2,a150,0.1875519220221965
linear,9,0.2,a200,0.20621927526938966
linear,9,0.2,a300,0.21859511610369087
linear,9,0.4,L0_null,0.000358269104881348
linear,9,0.4,L1_redundant,0.0
linear,9,0.4,a025,0.02570956109407674
linear,9,0.4,a045,0.05848943287526842
linear,9,0.4,a070,0.10820852813069215
linear,9,0.4,a100,0.12716726851456295
linear,9,0.4,a150,0.16135357170154419
linear,9,0.4,a200,0.17265268374707943
linear,9,0.4,a300,0.19058340195779544
linear,9,0.6,L0_null,-0.0002240201102655659
linear,9,0.6,L1_redundant,0.0
linear,9,0.6,a025,0.02096434214413012
linear,9,0.6,a045,0.04216509489135034
linear,9,0.6,a070,0.07282041318824217
linear,9,0.6,a100,0.10710106578063072
linear,9,0.6,a150,0.1322206835983577
linear,9,0.6,a200,0.14952016577488159
linear,9,0.6,a300,0.16153956333920794
linear,9,0.8,L0_null,-0.00024724363130401716
linear,9,0.8,L1_redundant,0.0
linear,9,0.8,a025,0.014940614405319685
linear,9,0.8,a045,0.03783512986838933
linear,9,0.8,a070,0.06621135487184382
linear,9,0.8,a100,0.09338208357593603
linear,9,0.8,a150,0.11506351407373172
linear,9,0.8,a200,0.13164891061640882
linear,9,0.8,a300,0.14027440860730955
linear,9,1.0,L0_null,0.0011542024656778782
linear,9,1.0,L1_redundant,0.0
linear,9,1.0,a025,0.01284519645175386
linear,9,1.0,a045,0.027455592701494447
linear,9,1.0,a070,0.05163100966379652
linear,9,1.0,a100,0.07572413408478995
linear,9,1.0,a150,0.1004966677097825
linear,9,1.0,a200,0.11713698795666017
linear,9,1.0,a300,0.12267103742513585
linear,9,1.2,L0_null,0.0006334235364988672
linear,9,1.2,L1_redundant,0.0
linear,9,1.2,a025,0.005733822101286923
linear,9,1.2,a045,0.027134942507315962
linear,9,1.2,a070,0.044130748583298796
linear,9,1.2,a100,0.07218586801571136
linear,9,1.2,a150,0.09675248673236181
linear,9,1.2,a200,0.10410206826175628
linear,9,1.2,a300,0.11559562241429922
linear,9,1.4,L0_null,3.353032502395603e-05
linear,9,1.4,L1_redundant,0.0
linear,9,1.4,a025,0.011616339834669587
linear,9,1.4,a045,0.02900162776736548
linear,9,1.4,a070,0.045130209016415734
linear,9,1.4,a100,0.06250448514495255
linear,9,1.4,a150,0.08057955743930267
linear,9,1.4,a200,0.09058446202263837
linear,9,1.4,a300,0.10524439029001398
linear,9,1.6,L0_null,-0.00013401843656379864
linear,9,1.6,L1_redundant,0.0
linear,9,1.6,a025,0.00992448902553611
linear,9,1.6,a045,0.024304507576832446
linear,9,1.6,a070,0.038941261721545994
linear,9,1.6,a100,0.05662678174808922
linear,9,1.6,a150,0.07353153075465158
linear,9,1.6,a200,0.08504532365943784
linear,9,1.6,a300,0.09317880553089541
linear,9,1.8,L0_null,-0.001162165458796549
linear,9,1.8,L1_redundant,0.0
linear,9,1.8,a025,0.00666885736421019
