generator,seed,w_conf,level,learner,budget,gain_vs_B1_pp,gain_vs_B3_pp,acc_B1,acc_B3
nonlinear,11,1.2,L1_redundant,logreg,0.4,0.0,0.10000000000000009,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,L1_redundant,gbm,0.05,0.10000000000000009,0.0,0.6871666666666667,0.6885
nonlinear,11,1.2,L1_redundant,gbm,0.1,-0.06666666666667043,0.0,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,L1_redundant,gbm,0.15,0.033333333333340764,0.0,0.7393333333333333,0.7365
nonlinear,11,1.2,L1_redundant,gbm,0.2,-0.13333333333332975,0.0,0.763,0.7605
nonlinear,11,1.2,L1_redundant,gbm,0.25,-0.01666666666666483,0.0,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,L1_redundant,gbm,0.3,-0.13333333333332975,0.0,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,L1_redundant,gbm,0.4,-0.06666666666667043,0.0,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,L1_redundant,mlp,0.05,0.0,-0.3166666666666651,0.6871666666666667,0.6885
nonlinear,11,1.2,L1_redundant,mlp,0.1,0.0,-0.649999999999995,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,L1_redundant,mlp,0.15,0.0,-0.5166666666666764,0.7393333333333333,0.7365
nonlinear,11,1.2,L1_redundant,mlp,0.2,0.0,-0.44999999999999485,0.763,0.7605
nonlinear,11,1.2,L1_redundant,mlp,0.25,0.0,-0.33333333333332993,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,L1_redundant,mlp,0.3,0.0,0.08333333333333526,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,L1_redundant,mlp,0.4,0.0,-0.050000000000005596,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a025,logreg,0.05,0.4666666666666597,0.33333333333332993,0.6871666666666667,0.6885
nonlinear,11,1.2,a025,logreg,0.1,0.5166666666666653,0.40000000000000036,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a025,logreg,0.15,0.5166666666666764,0.8166666666666655,0.7393333333333333,0.7365
nonlinear,11,1.2,a025,logreg,0.2,0.5333333333333301,0.8666666666666711,0.763,0.7605
nonlinear,11,1.2,a025,logreg,0.25,0.8333333333333304,0.766666666666671,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a025,logreg,0.3,0.7333333333333303,0.8333333333333304,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a025,logreg,0.4,0.5666666666666709,0.7166666666666655,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a025,gbm,0.05,0.3166666666666651,0.2666666666666706,0.6871666666666667,0.6885
nonlinear,11,1.2,a025,gbm,0.1,0.5499999999999949,0.4833333333333356,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a025,gbm,0.15,0.5000000000000004,0.9333333333333305,0.7393333333333333,0.7365
nonlinear,11,1.2,a025,gbm,0.2,0.5000000000000004,0.6833333333333358,0.763,0.7605
nonlinear,11,1.2,a025,gbm,0.25,0.7000000000000006,0.6166666666666654,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a025,gbm,0.3,0.6000000000000005,0.9499999999999953,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a025,gbm,0.4,0.3666666666666707,0.4666666666666597,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a025,mlp,0.05,0.5333333333333301,-0.13333333333332975,0.6871666666666667,0.6885
nonlinear,11,1.2,a025,mlp,0.1,0.666666666666671,-0.18333333333333535,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a025,mlp,0.15,0.766666666666671,-0.06666666666667043,0.7393333333333333,0.7365
nonlinear,11,1.2,a025,mlp,0.2,0.8333333333333304,-0.03333333333332966,0.763,0.7605
nonlinear,11,1.2,a025,mlp,0.25,1.0166666666666657,0.08333333333333526,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a025,mlp,0.3,0.9333333333333305,0.216666666666665,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a025,mlp,0.4,0.5499999999999949,-0.23333333333334094,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a045,logreg,0.05,0.7166666666666655,0.5000000000000004,0.6871666666666667,0.6885
nonlinear,11,1.2,a045,logreg,0.1,1.0166666666666657,0.7833333333333359,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a045,logreg,0.15,1.1833333333333362,1.3666666666666605,0.7393333333333333,0.7365
nonlinear,11,1.2,a045,logreg,0.2,1.2499999999999956,1.550000000000007,0.763,0.7605
nonlinear,11,1.2,a045,logreg,0.25,1.5666666666666718,1.533333333333331,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a045,logreg,0.3,1.433333333333331,1.649999999999996,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a045,logreg,0.4,0.9333333333333305,0.9999999999999898,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a045,gbm,0.05,0.8166666666666655,0.5000000000000004,0.6871666666666667,0.6885
nonlinear,11,1.2,a045,gbm,0.1,1.0166666666666657,0.7500000000000062,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a045,gbm,0.15,1.1833333333333362,1.3333333333333308,0.7393333333333333,0.7365
nonlinear,11,1.2,a045,gbm,0.2,1.3333333333333308,1.550000000000007,0.763,0.7605
nonlinear,11,1.2,a045,gbm,0.25,1.5499999999999958,1.7333333333333312,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a045,gbm,0.3,1.5666666666666718,1.7333333333333312,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a045,gbm,0.4,1.1666666666666714,1.2833333333333252,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a045,mlp,0.05,0.7499999999999951,0.5666666666666709,0.6871666666666667,0.6885
nonlinear,11,1.2,a045,mlp,0.1,1.0833333333333361,0.9666666666666712,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a045,mlp,0.15,1.0666666666666713,1.2499999999999956,0.7393333333333333,0.7365
nonlinear,11,1.2,a045,mlp,0.2,1.2833333333333363,1.4000000000000012,0.763,0.7605
nonlinear,11,1.2,a045,mlp,0.25,1.6833333333333367,1.849999999999996,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a045,mlp,0.3,1.6000000000000014,1.866666666666661,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a045,mlp,0.4,1.216666666666666,1.4833333333333254,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a070,logreg,0.05,1.2499999999999956,1.0666666666666713,0.6871666666666667,0.6885
nonlinear,11,1.2,a070,logreg,0.1,1.7166666666666663,1.5666666666666718,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a070,logreg,0.15,2.066666666666672,2.3666666666666614,0.7393333333333333,0.7365
nonlinear,11,1.2,a070,logreg,0.2,2.6666666666666616,2.9000000000000026,0.763,0.7605
nonlinear,11,1.2,a070,logreg,0.25,3.083333333333338,3.1166666666666676,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a070,logreg,0.3,2.983333333333338,3.1333333333333324,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a070,logreg,0.4,2.433333333333332,2.533333333333332,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a070,gbm,0.05,1.2833333333333252,1.1833333333333362,0.6871666666666667,0.6885
nonlinear,11,1.2,a070,gbm,0.1,1.983333333333337,1.849999999999996,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a070,gbm,0.15,2.1666666666666723,2.4833333333333263,0.7393333333333333,0.7365
nonlinear,11,1.2,a070,gbm,0.2,2.6000000000000023,2.950000000000008,0.763,0.7605
nonlinear,11,1.2,a070,gbm,0.25,3.0000000000000027,3.200000000000003,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a070,gbm,0.3,3.083333333333338,3.2333333333333325,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a070,gbm,0.4,2.5499999999999967,2.733333333333332,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a070,mlp,0.05,1.1166666666666658,1.0833333333333361,0.6871666666666667,0.6885
nonlinear,11,1.2,a070,mlp,0.1,1.7833333333333368,1.749999999999996,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a070,mlp,0.15,2.183333333333337,2.7166666666666672,0.7393333333333333,0.7365
nonlinear,11,1.2,a070,mlp,0.2,2.533333333333332,2.7833333333333377,0.763,0.7605
nonlinear,11,1.2,a070,mlp,0.25,3.1333333333333324,3.183333333333338,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a070,mlp,0.3,3.183333333333338,3.383333333333327,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a070,mlp,0.4,2.6000000000000023,2.633333333333332,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a100,logreg,0.05,1.7000000000000015,1.533333333333331,0.6871666666666667,0.6885
nonlinear,11,1.2,a100,logreg,0.1,2.4666666666666615,2.3499999999999965,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a100,logreg,0.15,3.1500000000000083,3.399999999999992,0.7393333333333333,0.7365
nonlinear,11,1.2,a100,logreg,0.2,3.6666666666666625,3.966666666666674,0.763,0.7605
nonlinear,11,1.2,a100,logreg,0.25,4.1666666666666625,4.2833333333333385,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a100,logreg,0.3,4.366666666666674,4.5000000000000036,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a100,logreg,0.4,3.7666666666666626,3.933333333333333,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a100,gbm,0.05,1.7666666666666608,1.533333333333331,0.6871666666666667,0.6885
nonlinear,11,1.2,a100,gbm,0.1,2.7666666666666617,2.616666666666667,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a100,gbm,0.15,3.283333333333338,3.5666666666666624,0.7393333333333333,0.7365
nonlinear,11,1.2,a100,gbm,0.2,3.849999999999998,4.133333333333333,0.763,0.7605
nonlinear,11,1.2,a100,gbm,0.25,4.400000000000004,4.433333333333334,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a100,gbm,0.3,4.333333333333334,4.5000000000000036,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a100,gbm,0.4,3.5499999999999976,3.7833333333333274,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a100,mlp,0.05,1.6666666666666607,1.4833333333333365,0.6871666666666667,0.6885
nonlinear,11,1.2,a100,mlp,0.1,2.4499999999999966,2.400000000000002,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a100,mlp,0.15,3.1166666666666676,3.5833333333333273,0.7393333333333333,0.7365
nonlinear,11,1.2,a100,mlp,0.2,3.500000000000003,4.05000000000001,0.763,0.7605
nonlinear,11,1.2,a100,mlp,0.25,4.383333333333339,4.48333333333334,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a100,mlp,0.3,4.383333333333339,4.716666666666669,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a100,mlp,0.4,3.8000000000000034,4.016666666666657,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a150,logreg,0.05,2.066666666666661,1.8833333333333369,0.6871666666666667,0.6885
nonlinear,11,1.2,a150,logreg,0.1,3.4666666666666623,3.2666666666666733,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a150,logreg,0.15,4.166666666666674,4.416666666666657,0.7393333333333333,0.7365
nonlinear,11,1.2,a150,logreg,0.2,4.900000000000004,5.066666666666675,0.763,0.7605
nonlinear,11,1.2,a150,logreg,0.25,5.549999999999999,5.633333333333335,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a150,logreg,0.3,5.533333333333335,5.599999999999994,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a150,logreg,0.4,4.616666666666669,4.683333333333328,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a150,gbm,0.05,2.066666666666661,1.9000000000000017,0.6871666666666667,0.6885
nonlinear,11,1.2,a150,gbm,0.1,3.600000000000003,3.4333333333333327,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a150,gbm,0.15,4.416666666666669,4.766666666666664,0.7393333333333333,0.7365
nonlinear,11,1.2,a150,gbm,0.2,4.949999999999999,5.35,0.763,0.7605
nonlinear,11,1.2,a150,gbm,0.25,5.61666666666667,5.833333333333335,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a150,gbm,0.3,5.61666666666667,5.81666666666667,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a150,gbm,0.4,4.649999999999999,4.866666666666664,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a150,mlp,0.05,2.100000000000002,1.866666666666672,0.6871666666666667,0.6885
nonlinear,11,1.2,a150,mlp,0.1,3.500000000000003,3.183333333333338,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a150,mlp,0.15,4.300000000000004,4.633333333333334,0.7393333333333333,0.7365
nonlinear,11,1.2,a150,mlp,0.2,4.966666666666663,5.18333333333334,0.763,0.7605
nonlinear,11,1.2,a150,mlp,0.25,5.6499999999999995,5.766666666666664,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a150,mlp,0.3,5.666666666666664,5.85,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a150,mlp,0.4,4.600000000000004,4.899999999999993,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a200,logreg,0.05,2.199999999999991,2.0499999999999963,0.6871666666666667,0.6885
nonlinear,11,1.2,a200,logreg,0.1,3.5499999999999976,3.4333333333333327,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a200,logreg,0.15,4.566666666666674,4.799999999999994,0.7393333333333333,0.7365
nonlinear,11,1.2,a200,logreg,0.2,5.599999999999994,5.75,0.763,0.7605
nonlinear,11,1.2,a200,logreg,0.25,6.28333333333333,6.300000000000006,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a200,logreg,0.3,6.166666666666664,6.333333333333336,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a200,logreg,0.4,5.333333333333334,5.433333333333323,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a200,gbm,0.05,2.2499999999999964,2.1166666666666667,0.6871666666666667,0.6885
nonlinear,11,1.2,a200,gbm,0.1,3.5833333333333384,3.4666666666666734,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a200,gbm,0.15,4.55000000000001,4.966666666666663,0.7393333333333333,0.7365
nonlinear,11,1.2,a200,gbm,0.2,5.533333333333335,5.833333333333335,0.763,0.7605
nonlinear,11,1.2,a200,gbm,0.25,6.0833333333333295,6.31666666666667,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a200,gbm,0.3,6.183333333333341,6.35,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a200,gbm,0.4,5.283333333333329,5.616666666666658,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a200,mlp,0.05,2.2333333333333316,2.1166666666666667,0.6871666666666667,0.6885
nonlinear,11,1.2,a200,mlp,0.1,3.5666666666666624,3.6499999999999977,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a200,mlp,0.15,4.866666666666674,5.133333333333335,0.7393333333333333,0.7365
nonlinear,11,1.2,a200,mlp,0.2,5.683333333333329,6.083333333333341,0.763,0.7605
nonlinear,11,1.2,a200,mlp,0.25,6.28333333333333,6.400000000000006,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a200,mlp,0.3,6.100000000000005,6.816666666666671,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a200,mlp,0.4,5.31666666666667,5.75,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a300,logreg,0.05,2.299999999999991,2.1333333333333315,0.6871666666666667,0.6885
nonlinear,11,1.2,a300,logreg,0.1,4.033333333333333,3.8833333333333386,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a300,logreg,0.15,5.31666666666667,5.5333333333333234,0.7393333333333333,0.7365
nonlinear,11,1.2,a300,logreg,0.2,6.466666666666665,6.683333333333341,0.763,0.7605
nonlinear,11,1.2,a300,logreg,0.25,7.050000000000001,6.983333333333331,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a300,logreg,0.3,7.050000000000001,7.166666666666666,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a300,logreg,0.4,5.933333333333335,6.066666666666665,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a300,gbm,0.05,2.3333333333333317,2.200000000000002,0.6871666666666667,0.6885
nonlinear,11,1.2,a300,gbm,0.1,4.133333333333333,4.033333333333333,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a300,gbm,0.15,5.4333333333333345,5.8666666666666645,0.7393333333333333,0.7365
nonlinear,11,1.2,a300,gbm,0.2,6.666666666666665,7.016666666666671,0.763,0.7605
nonlinear,11,1.2,a300,gbm,0.25,7.266666666666666,7.266666666666666,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a300,gbm,0.3,6.8500000000000005,7.383333333333331,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a300,gbm,0.4,6.01666666666667,6.18333333333333,0.8518333333333333,0.8503333333333334
nonlinear,11,1.2,a300,mlp,0.05,2.3499999999999965,2.200000000000002,0.6871666666666667,0.6885
nonlinear,11,1.2,a300,mlp,0.1,4.249999999999998,4.066666666666663,0.7136666666666667,0.7148333333333333
nonlinear,11,1.2,a300,mlp,0.15,5.61666666666667,5.899999999999994,0.7393333333333333,0.7365
nonlinear,11,1.2,a300,mlp,0.2,6.68333333333333,6.8500000000000005,0.763,0.7605
nonlinear,11,1.2,a300,mlp,0.25,7.116666666666671,7.399999999999995,0.7833333333333333,0.7823333333333333
nonlinear,11,1.2,a300,mlp,0.3,7.033333333333336,7.416666666666661,0.8066666666666666,0.8043333333333333
nonlinear,11,1.2,a300,mlp,0.4,6.033333333333335,6.333333333333324,0.8518333333333333,0.8503333333333334
nonlinear,11,1.4,L0_null,logreg,0.05,0.03333333333332966,0.28333333333332433,0.6895,0.687
nonlinear,11,1.4,L0_null,logreg,0.1,0.0,-0.1666666666666594,0.7138333333333333,0.715
nonlinear,11,1.4,L0_null,logreg,0.15,-0.016666666666675933,0.08333333333333526,0.7405,0.74
nonlinear,11,1.4,L0_null,logreg,0.2,0.01666666666666483,0.01666666666666483,0.765,0.7648333333333334
nonlinear,11,1.4,L0_null,logreg,0.25,-0.03333333333332966,-0.033333333333340764,0.7913333333333333,0.791
nonlinear,11,1.4,L0_null,logreg,0.3,0.050000000000005596,0.016666666666675933,0.8138333333333333,0.814
nonlinear,11,1.4,L0_null,logreg,0.4,-0.01666666666666483,0.06666666666665932,0.8553333333333333,0.8545
nonlinear,11,1.4,L0_null,gbm,0.05,-0.18333333333333535,-0.033333333333340764,0.6895,0.687
nonlinear,11,1.4,L0_null,gbm,0.1,0.06666666666667043,-0.06666666666665932,0.7138333333333333,0.715
nonlinear,11,1.4,L0_null,gbm,0.15,-0.050000000000005596,-0.01666666666666483,0.7405,0.74
nonlinear,11,1.4,L0_null,gbm,0.2,0.14999999999999458,-0.033333333333340764,0.765,0.7648333333333334
nonlinear,11,1.4,L0_null,gbm,0.25,0.0,0.11666666666666492,0.7913333333333333,0.791
nonlinear,11,1.4,L0_null,gbm,0.3,-0.06666666666665932,-0.01666666666666483,0.8138333333333333,0.814
nonlinear,11,1.4,L0_null,gbm,0.4,-0.08333333333332416,0.14999999999999458,0.8553333333333333,0.8545
nonlinear,11,1.4,L0_null,mlp,0.05,-0.216666666666665,-0.33333333333334103,0.6895,0.687
nonlinear,11,1.4,L0_null,mlp,0.1,0.28333333333333544,-0.5333333333333301,0.7138333333333333,0.715
nonlinear,11,1.4,L0_null,mlp,0.15,0.13333333333332975,-0.24999999999999467,0.7405,0.74
nonlinear,11,1.4,L0_null,mlp,0.2,0.06666666666667043,-0.13333333333334085,0.765,0.7648333333333334
nonlinear,11,1.4,L0_null,mlp,0.25,-0.11666666666666492,-0.4166666666666652,0.7913333333333333,0.791
nonlinear,11,1.4,L0_null,mlp,0.3,0.0,-0.23333333333332984,0.8138333333333333,0.814
nonlinear,11,1.4,L0_null,mlp,0.4,-0.04999999999999449,0.04999999999999449,0.8553333333333333,0.8545
nonlinear,11,1.4,L1_redundant,logreg,0.05,0.0,0.28333333333332433,0.6895,0.687
nonlinear,11,1.4,L1_redundant,logreg,0.1,0.0,-0.1666666666666594,0.7138333333333333,0.715
nonlinear,11,1.4,L1_redundant,logreg,0.15,0.0,0.10000000000000009,0.7405,0.74
nonlinear,11,1.4,L1_redundant,logreg,0.2,0.0,0.01666666666666483,0.765,0.7648333333333334
nonlinear,11,1.4,L1_redundant,logreg,0.25,0.0,-0.033333333333340764,0.7913333333333333,0.791
nonlinear,11,1.4,L1_redundant,logreg,0.3,0.0,0.016666666666675933,0.8138333333333333,0.814
nonlinear,11,1.4,L1_redundant,logreg,0.4,0.0,0.10000000000000009,0.8553333333333333,0.8545
nonlinear,11,1.4,L1_redundant,gbm,0.05,-0.33333333333332993,0.0,0.6895,0.687
nonlinear,11,1.4,L1_redundant,gbm,0.1,0.01666666666666483,0.0,0.7138333333333333,0.715
nonlinear,11,1.4,L1_redundant,gbm,0.15,0.13333333333332975,0.0,0.7405,0.74
nonlinear,11,1.4,L1_redundant,gbm,0.2,0.11666666666666492,0.0,0.765,0.7648333333333334
nonlinear,11,1.4,L1_redundant,gbm,0.25,0.13333333333332975,0.0,0.7913333333333333,0.791
nonlinear,11,1.4,L1_redundant,gbm,0.3,-0.03333333333332966,0.0,0.8138333333333333,0.814
nonlinear,11,1.4,L1_redundant,gbm,0.4,-0.1666666666666594,0.0,0.8553333333333333,0.8545
nonlinear,11,1.4,L1_redundant,mlp,0.05,0.0,-0.11666666666667602,0.6895,0.687
nonlinear,11,1.4,L1_redundant,mlp,0.1,0.0,-0.3166666666666651,0.7138333333333333,0.715
nonlinear,11,1.4,L1_redundant,mlp,0.15,0.0,-0.01666666666666483,0.7405,0.74
nonlinear,11,1.4,L1_redundant,mlp,0.2,0.0,-0.08333333333333526,0.765,0.7648333333333334
nonlinear,11,1.4,L1_redundant,mlp,0.25,0.0,-0.10000000000000009,0.7913333333333333,0.791
nonlinear,11,1.4,L1_redundant,mlp,0.3,0.0,-0.08333333333332416,0.8138333333333333,0.814
nonlinear,11,1.4,L1_redundant,mlp,0.4,0.0,0.03333333333332966,0.8553333333333333,0.8545
nonlinear,11,1.4,a025,logreg,0.05,0.3166666666666651,0.5166666666666653,0.6895,0.687
nonlinear,11,1.4,a025,logreg,0.1,0.8500000000000063,0.766666666666671,0.7138333333333333,0.715
nonlinear,11,1.4,a025,logreg,0.15,0.9333333333333305,0.9166666666666656,0.7405,0.74
nonlinear,11,1.4,a025,logreg,0.2,0.7166666666666655,0.7166666666666655,0.765,0.7648333333333334
nonlinear,11,1.4,a025,logreg,0.25,0.5000000000000004,0.6000000000000005,0.7913333333333333,0.791
nonlinear,11,1.4,a025,logreg,0.3,0.5333333333333412,0.5833333333333357,0.8138333333333333,0.814
nonlinear,11,1.4,a025,logreg,0.4,0.3666666666666707,0.5499999999999949,0.8553333333333333,0.8545
nonlinear,11,1.4,a025,gbm,0.05,0.28333333333333544,0.44999999999999485,0.6895,0.687
nonlinear,11,1.4,a025,gbm,0.1,0.9333333333333305,0.6833333333333358,0.7138333333333333,0.715
nonlinear,11,1.4,a025,gbm,0.15,0.983333333333325,0.7833333333333359,0.7405,0.74
nonlinear,11,1.4,a025,gbm,0.2,0.8000000000000007,0.76666666666666,0.765,0.7648333333333334
nonlinear,11,1.4,a025,gbm,0.25,0.3833333333333355,0.6000000000000005,0.7913333333333333,0.791
nonlinear,11,1.4,a025,gbm,0.3,0.30000000000000027,0.5166666666666764,0.8138333333333333,0.814
nonlinear,11,1.4,a025,gbm,0.4,0.33333333333334103,0.6166666666666654,0.8553333333333333,0.8545
nonlinear,11,1.4,a025,mlp,0.05,0.4666666666666708,0.3833333333333244,0.6895,0.687
nonlinear,11,1.4,a025,mlp,0.1,0.6833333333333358,0.20000000000000018,0.7138333333333333,0.715
nonlinear,11,1.4,a025,mlp,0.15,0.5333333333333301,0.4833333333333356,0.7405,0.74
nonlinear,11,1.4,a025,mlp,0.2,0.7499999999999951,0.3833333333333355,0.765,0.7648333333333334
nonlinear,11,1.4,a025,mlp,0.25,0.5166666666666653,0.34999999999999476,0.7913333333333333,0.791
nonlinear,11,1.4,a025,mlp,0.3,0.5666666666666709,0.2666666666666706,0.8138333333333333,0.814
nonlinear,11,1.4,a025,mlp,0.4,0.4333333333333411,0.5333333333333301,0.8553333333333333,0.8545
nonlinear,11,1.4,a045,logreg,0.05,0.43333333333333,0.6666666666666599,0.6895,0.687
nonlinear,11,1.4,a045,logreg,0.1,0.9333333333333305,0.8666666666666711,0.7138333333333333,0.715
nonlinear,11,1.4,a045,logreg,0.15,1.216666666666666,1.3000000000000012,0.7405,0.74
nonlinear,11,1.4,a045,logreg,0.2,1.533333333333331,1.4666666666666606,0.765,0.7648333333333334
nonlinear,11,1.4,a045,logreg,0.25,1.1499999999999955,1.1833333333333251,0.7913333333333333,0.791
nonlinear,11,1.4,a045,logreg,0.3,1.2500000000000067,1.200000000000001,0.8138333333333333,0.814
nonlinear,11,1.4,a045,logreg,0.4,1.1500000000000066,1.2499999999999956,0.8553333333333333,0.8545
nonlinear,11,1.4,a045,gbm,0.05,0.43333333333333,0.5666666666666598,0.6895,0.687
nonlinear,11,1.4,a045,gbm,0.1,0.8000000000000007,0.7333333333333414,0.7138333333333333,0.715
nonlinear,11,1.4,a045,gbm,0.15,1.1833333333333251,1.3333333333333308,0.7405,0.74
nonlinear,11,1.4,a045,gbm,0.2,1.3000000000000012,1.3833333333333253,0.765,0.7648333333333334
nonlinear,11,1.4,a045,gbm,0.25,1.1333333333333306,1.100000000000001,0.7913333333333333,0.791
nonlinear,11,1.4,a045,gbm,0.3,1.1500000000000066,1.0333333333333417,0.8138333333333333,0.814
nonlinear,11,1.4,a045,gbm,0.4,1.316666666666677,1.1666666666666603,0.8553333333333333,0.8545
nonlinear,11,1.4,a045,mlp,0.05,0.34999999999999476,0.5499999999999949,0.6895,0.687
nonlinear,11,1.4,a045,mlp,0.1,1.0000000000000009,0.7333333333333414,0.7138333333333333,0.715
nonlinear,11,1.4,a045,mlp,0.15,1.1499999999999955,0.8666666666666711,0.7405,0.74
nonlinear,11,1.4,a045,mlp,0.2,1.3000000000000012,1.1333333333333306,0.765,0.7648333333333334
nonlinear,11,1.4,a045,mlp,0.25,1.3000000000000012,1.0166666666666657,0.7913333333333333,0.791
nonlinear,11,1.4,a045,mlp,0.3,1.3666666666666716,1.0333333333333417,0.8138333333333333,0.814
nonlinear,11,1.4,a045,mlp,0.4,1.3000000000000012,1.083333333333325,0.8553333333333333,0.8545
nonlinear,11,1.4,a070,logreg,0.05,1.0499999999999954,1.3333333333333308,0.6895,0.687
nonlinear,11,1.4,a070,logreg,0.1,1.9666666666666721,1.8000000000000016,0.7138333333333333,0.715
nonlinear,11,1.4,a070,logreg,0.15,2.166666666666661,2.183333333333337,0.7405,0.74
nonlinear,11,1.4,a070,logreg,0.2,2.5833333333333375,2.5833333333333264,0.765,0.7648333333333334
nonlinear,11,1.4,a070,logreg,0.25,2.5499999999999967,2.533333333333332,0.7913333333333333,0.791
nonlinear,11,1.4,a070,logreg,0.3,2.5666666666666726,2.4666666666666726,0.8138333333333333,0.814
nonlinear,11,1.4,a070,logreg,0.4,2.416666666666667,2.416666666666667,0.8553333333333333,0.8545
nonlinear,11,1.4,a070,gbm,0.05,0.8166666666666655,1.1833333333333251,0.6895,0.687
